antecedents,consequents,antecedent support,consequent support,support,confidence,lift,representativity,leverage,conviction,zhangs_metric,jaccard,certainty,kulczynski
frozenset({'60 TEATIME FAIRY CAKE CASES'}),frozenset({'PACK OF 60 PINK PAISLEY CAKE CASES'}),0.03913097148500185,0.03461301073941489,0.016195531415874584,0.4138801261829653,11.95735699788945,1.0,0.014841090679620477,1.6470811388353364,0.9536882253778859,0.2814242814242814,0.3928653686684144,0.44089156095168236
frozenset({'JUMBO BAG SPACEBOY DESIGN'}),frozenset({'JUMBO STORAGE BAG SUKI'}),0.021256634983335392,0.03987162078755709,0.010122207134921615,0.47619047619047616,11.943093026684357,1.0,0.009274670645646545,1.8329723603146635,0.9361694077287862,0.19845111326234272,0.4544380364642643,0.3650302226153619
frozenset({'JUMBO STORAGE BAG SUKI'}),frozenset({'JUMBO BAG SPACEBOY DESIGN'}),0.03987162078755709,0.021256634983335392,0.010122207134921615,0.25386996904024767,11.943093026684357,1.0,0.009274670645646545,1.3117597796696376,0.954319876574955,0.19845111326234272,0.23766529855653395,0.3650302226153619
frozenset({'ASSORTED COLOUR BIRD ORNAMENT'}),frozenset({'PAINTED METAL PEARS ASSORTED'}),0.06181952845327737,0.016763362547833602,0.01231946673250216,0.19928115015974443,11.887898361149407,1.0,0.011283163564503757,1.2279424140549748,0.976230980948239,0.18591654247391953,0.18562956328078262,0.4670927105732448
frozenset({'PAINTED METAL PEARS ASSORTED'}),frozenset({'ASSORTED COLOUR BIRD ORNAMENT'}),0.016763362547833602,0.06181952845327737,0.01231946673250216,0.7349042709867452,11.887898361149405,1.0,0.011283163564503757,3.5390252232234696,0.9314958445993579,0.18591654247391953,0.7174363173684407,0.4670927105732448
frozenset({'JUMBO STORAGE BAG SUKI'}),frozenset({'JUMBO STORAGE BAG SKULLS'}),0.03987162078755709,0.023700777681767683,0.0112084927786693,0.2811145510835913,11.860984262125902,1.0,0.010263504358571662,1.3580734229491345,0.9537161745032583,0.214049976426214,0.26366278648731484,0.37701560887512897
frozenset({'JUMBO STORAGE BAG SKULLS'}),frozenset({'JUMBO STORAGE BAG SUKI'}),0.023700777681767683,0.03987162078755709,0.0112084927786693,0.47291666666666665,11.860984262125902,1.0,0.010263504358571662,1.821587438822026,0.9379193836498095,0.214049976426214,0.45102827419216596,0.37701560887512897
frozenset({'72 SWEETHEART FAIRY CAKE CASES'}),frozenset({'PACK OF 60 PINK PAISLEY CAKE CASES'}),0.026144920380199974,0.03461301073941489,0.01056659671645476,0.4041548630783759,11.676385684015417,1.0,0.009661642306553751,1.6201978155736287,0.9389046471196162,0.21052631578947373,0.38279141572231323,0.3547165185577329
frozenset({'PACK OF 60 PINK PAISLEY CAKE CASES'}),frozenset({'72 SWEETHEART FAIRY CAKE CASES'}),0.03461301073941489,0.026144920380199974,0.01056659671645476,0.30527817403708984,11.676385684015415,1.0,0.009661642306553751,1.401791397974291,0.947140442172733,0.21052631578947373,0.28662709626761457,0.3547165185577329
frozenset({'HEART OF WICKER SMALL'}),frozenset({'HEART OF WICKER LARGE'}),0.04271077644735218,0.04248858165658561,0.021108505122824344,0.49421965317919075,11.631822807683394,1.0,0.019293784810124847,1.8931368614104076,0.954809611606924,0.32935285053929125,0.47177617192716387,0.4955119183966843
frozenset({'HEART OF WICKER LARGE'}),frozenset({'HEART OF WICKER SMALL'}),0.04248858165658561,0.04271077644735218,0.021108505122824344,0.4968041836141778,11.631822807683392,1.0,0.019293784810124847,1.9024188842195229,0.9545880437824484,0.32935285053929125,0.4743534096013481,0.4955119183966843
frozenset({'LUNCH BAG CARS BLUE'}),frozenset({'LUNCH BAG WOODLAND'}),0.04034069867917541,0.03288482903345266,0.015232687322552771,0.37760097919216645,11.482528274908935,1.0,0.013906090343398058,1.5538507270003326,0.9512867375348297,0.26266496381438903,0.35643753764528385,0.4204070962026898
frozenset({'LUNCH BAG WOODLAND'}),frozenset({'LUNCH BAG CARS BLUE'}),0.03288482903345266,0.04034069867917541,0.015232687322552771,0.4632132132132132,11.482528274908935,1.0,0.013906090343398058,1.7877848802228506,0.9439528954819996,0.26266496381438903,0.4406485863806231,0.4204070962026898
frozenset({'LUNCH BAG SPACEBOY DESIGN '}),frozenset({'LUNCH BAG SUKI  DESIGN '}),0.04145167263300827,0.024021725712874954,0.011405999259350697,0.2751637879690292,11.45478852177341,1.0,0.010410258549020687,1.3464811195793616,0.9521692742601412,0.210958904109589,0.2573234147446506,0.3749919659269606
frozenset({'LUNCH BAG SUKI  DESIGN '}),frozenset({'LUNCH BAG SPACEBOY DESIGN '}),0.024021725712874954,0.04145167263300827,0.011405999259350697,0.4748201438848921,11.45478852177341,1.0,0.010410258549020687,1.8251810616987922,0.9351645310741739,0.210958904109589,0.45210915180697353,0.3749919659269606
frozenset({'LUNCH BAG SPACEBOY DESIGN '}),frozenset({'LUNCH BAG WOODLAND'}),0.04145167263300827,0.03288482903345266,0.015528947043574867,0.37462775461584275,11.392115015551584,1.0,0.014165815875887743,1.5464632114788885,0.9516682271734224,0.26406381192275397,0.3533632144771835,0.4234249884190325
frozenset({'LUNCH BAG WOODLAND'}),frozenset({'LUNCH BAG SPACEBOY DESIGN '}),0.03288482903345266,0.04145167263300827,0.015528947043574867,0.4722222222222222,11.392115015551584,1.0,0.014165815875887743,1.8161968308006158,0.9432382147968064,0.26406381192275397,0.4493988850541161,0.4234249884190325
frozenset({'LUNCH BAG PINK POLKADOT'}),frozenset({'LUNCH BAG CARS BLUE'}),0.024984569806196767,0.04034069867917541,0.011356622639180348,0.45454545454545453,11.267664404139312,1.0,0.01034872763699974,1.759375385754845,0.9346010685437924,0.2104300091491308,0.4316164656521221,0.36803160120173584
frozenset({'LUNCH BAG CARS BLUE'}),frozenset({'LUNCH BAG PINK POLKADOT'}),0.04034069867917541,0.024984569806196767,0.011356622639180348,0.28151774785801714,11.267664404139312,1.0,0.01034872763699974,1.3570487333361791,0.9495562244346685,0.2104300091491308,0.26310678796214476,0.36803160120173584
frozenset({'LUNCH BAG  BLACK SKULL.'}),frozenset({'LUNCH BAG PINK POLKADOT'}),0.04695716578200222,0.024984569806196767,0.012887297864461177,0.27444794952681384,10.98469782172292,1.0,0.011714093278079589,1.3438256146584155,0.9537496490207867,0.21822742474916382,0.25585582750319286,0.3951291131033278
frozenset({'LUNCH BAG PINK POLKADOT'}),frozenset({'LUNCH BAG  BLACK SKULL.'}),0.024984569806196767,0.04695716578200222,0.012887297864461177,0.5158102766798418,10.98469782172292,1.0,0.011714093278079589,1.9683252004665581,0.9322562910173811,0.21822742474916382,0.491953870344714,0.3951291131033278
frozenset({'60 TEATIME FAIRY CAKE CASES'}),frozenset({'PACK OF 72 RETRO SPOT CAKE CASES'}),0.03913097148500185,0.02463893346500432,0.010492531786199235,0.26813880126182965,10.882727600311032,1.0,0.009528386383359294,1.332713181429283,0.9450937065473672,0.1969416126042632,0.24965100223024808,0.3469952523343216
frozenset({'PACK OF 72 RETRO SPOT CAKE CASES'}),frozenset({'60 TEATIME FAIRY CAKE CASES'}),0.02463893346500432,0.03913097148500185,0.010492531786199235,0.4258517034068136,10.882727600311032,1.0,0.009528386383359294,1.6735554807294384,0.9310513847881017,0.1969416126042632,0.40246976481225555,0.3469952523343216
frozenset({'WOODEN PICTURE FRAME WHITE FINISH'}),frozenset({'WOOD 2 DRAWER CABINET WHITE FINISH'}),0.039772867547216394,0.025675842488581655,0.0111097395383286,0.27932960893854747,10.879082509669102,1.0,0.010088537655867051,1.3519691798026658,0.9456934231501002,0.20445252158109947,0.260338168251764,0.3560109583154276
frozenset({'WOOD 2 DRAWER CABINET WHITE FINISH'}),frozenset({'WOODEN PICTURE FRAME WHITE FINISH'}),0.025675842488581655,0.039772867547216394,0.0111097395383286,0.4326923076923077,10.879082509669102,1.0,0.010088537655867051,1.692603758899822,0.932010642341315,0.20445252158109947,0.40919426963225497,0.3560109583154276
frozenset({'PLEASE ONE PERSON METAL SIGN'}),frozenset({'GIN + TONIC DIET METAL SIGN'}),0.03313171213430441,0.03298358227379336,0.011677570670287619,0.3524590163934426,10.685892559144007,1.0,0.01058476811723415,1.4933671261088255,0.9374789564663846,0.21451247165532877,0.33037229592321465,0.3532504662805537
frozenset({'GIN + TONIC DIET METAL SIGN'}),frozenset({'PLEASE ONE PERSON METAL SIGN'}),0.03298358227379336,0.03313171213430441,0.011677570670287619,0.35404191616766467,10.685892559144007,1.0,0.01058476811723415,1.4967972567654337,0.9373353512240042,0.21451247165532877,0.3319068461142215,0.3532504662805537
frozenset({'JUMBO BAG RED RETROSPOT'}),frozenset({'JUMBO BAG PINK POLKADOT'}),0.05902974941365263,0.0243673620540674,0.015257375632637946,0.2584692597239649,10.60719084611874,1.0,0.013818976356714599,1.3157008670776789,0.9625430046090651,0.22391304347826088,0.23994881737737736,0.44230453867657205
frozenset({'JUMBO BAG PINK POLKADOT'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.0243673620540674,0.05902974941365263,0.015257375632637946,0.6261398176291793,10.60719084611874,1.0,0.013818976356714599,2.516904166202506,0.9283456672318918,0.22391304347826088,0.6026865013661622,0.44230453867657205
frozenset({'PACK OF 72 SKULL CAKE CASES'}),frozenset({'60 TEATIME FAIRY CAKE CASES'}),0.02574990741883718,0.03913097148500185,0.010591285026539934,0.4113135186960691,10.511201309012163,1.0,0.009583666133591979,1.6322254018585391,0.9287793786805495,0.1950886766712142,0.3873395188793494,0.3409879896319462
frozenset({'60 TEATIME FAIRY CAKE CASES'}),frozenset({'PACK OF 72 SKULL CAKE CASES'}),0.03913097148500185,0.02574990741883718,0.010591285026539934,0.27066246056782334,10.511201309012161,1.0,0.009583666133591979,1.3358013812639646,0.9417135622171593,0.1950886766712142,0.2513857119583317,0.3409879896319462
frozenset({'PLEASE ONE PERSON METAL SIGN'}),frozenset({'HAND OVER THE CHOCOLATE   SIGN '}),0.03313171213430441,0.031329465498086656,0.01078879150722133,0.32563338301043215,10.393837808382628,1.0,0.0097507926750171,1.4364153119354337,0.9347593239801426,0.2010119595216191,0.3038225144978478,0.3349995126242074
frozenset({'HAND OVER THE CHOCOLATE   SIGN '}),frozenset({'PLEASE ONE PERSON METAL SIGN'}),0.031329465498086656,0.03313171213430441,0.01078879150722133,0.34436564223798266,10.393837808382628,1.0,0.0097507926750171,1.4747065592566917,0.9330201703801184,0.2010119595216191,0.32189899494036434,0.3349995126242074
frozenset({'WOODEN FRAME ANTIQUE WHITE '}),frozenset({'WOOD 2 DRAWER CABINET WHITE FINISH'}),0.04243920503641526,0.025675842488581655,0.011307246019009998,0.2664339732402559,10.376834698169775,1.0,0.01021758367515438,1.328202400287175,0.9436805519121045,0.19904389395914815,0.24710270077528357,0.3534092943124356
frozenset({'WOOD 2 DRAWER CABINET WHITE FINISH'}),frozenset({'WOODEN FRAME ANTIQUE WHITE '}),0.025675842488581655,0.04243920503641526,0.011307246019009998,0.4403846153846154,10.376834698169775,1.0,0.01021758367515438,1.7111052006222132,0.92744441622863,0.19904389395914815,0.4155823968997537,0.3534092943124356
frozenset({'JUMBO BAG PINK VINTAGE PAISLEY'}),frozenset({'JUMBO BAG STRAWBERRY'}),0.027873102086162203,0.035674608073077395,0.010295025305517838,0.3693534100974314,10.353397838059834,1.0,0.009300663312813125,1.5291058532099657,0.9293162787933003,0.1933240611961057,0.34602303829996056,0.32896736248816205
frozenset({'JUMBO BAG STRAWBERRY'}),frozenset({'JUMBO BAG PINK VINTAGE PAISLEY'}),0.035674608073077395,0.027873102086162203,0.010295025305517838,0.28858131487889277,10.353397838059832,1.0,0.009300663312813125,1.3664624197329722,0.9368345569320273,0.1933240611961057,0.26818331367253023,0.32896736248816205
frozenset({'JUMBO BAG PINK VINTAGE PAISLEY'}),frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),0.027873102086162203,0.0394766078261943,0.011183804468584125,0.4012400354295837,10.163994768652463,1.0,0.010083468948629222,1.6041877363376134,0.9274648086305303,0.19912087912087909,0.37663156415656424,0.3422710496097262
frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),frozenset({'JUMBO BAG PINK VINTAGE PAISLEY'}),0.0394766078261943,0.027873102086162203,0.011183804468584125,0.28330206378986866,10.163994768652463,1.0,0.010083468948629222,1.356396954419046,0.9386689534939539,0.19912087912087909,0.2627526943775048,0.3422710496097262
frozenset({'CHOCOLATE HOT WATER BOTTLE'}),frozenset({'SCOTTIE DOG HOT WATER BOTTLE'}),0.034119244537711396,0.03404517960745587,0.01162819405011727,0.3408104196816208,10.010533755767984,1.0,0.010466598241760177,1.4653672467425862,0.9319009842820832,0.20567685589519646,0.3175772133416156,0.34118113442384157
frozenset({'SCOTTIE DOG HOT WATER BOTTLE'}),frozenset({'CHOCOLATE HOT WATER BOTTLE'}),0.03404517960745587,0.034119244537711396,0.01162819405011727,0.34155184916606235,10.010533755767984,1.0,0.010466598241760177,1.4669048037252157,0.9318295304418529,0.20567685589519646,0.31829250442121915,0.34118113442384157
frozenset({'LUNCH BAG  BLACK SKULL.'}),frozenset({'LUNCH BAG WOODLAND'}),0.04695716578200222,0.03288482903345266,0.015454882113319343,0.3291272344900105,10.008482457220627,1.0,0.013910703744682706,1.4415776294501355,0.9444326323692004,0.24003067484662577,0.3063155396068179,0.3995486022299902
frozenset({'LUNCH BAG WOODLAND'}),frozenset({'LUNCH BAG  BLACK SKULL.'}),0.03288482903345266,0.04695716578200222,0.015454882113319343,0.4699699699699699,10.008482457220627,1.0,0.013910703744682706,1.7980921461450043,0.9306903455785424,0.24003067484662577,0.44385497587321276,0.3995486022299902
frozenset({'JUMBO  BAG BAROQUE BLACK WHITE'}),frozenset({'JUMBO BAG STRAWBERRY'}),0.034637699049500065,0.035674608073077395,0.012220713492161462,0.3528153955808981,9.889818406923375,1.0,0.010985027154017342,1.4900314150588905,0.9311384005261556,0.21036974075648107,0.3288732103943748,0.347687974607058
frozenset({'JUMBO BAG STRAWBERRY'}),frozenset({'JUMBO  BAG BAROQUE BLACK WHITE'}),0.035674608073077395,0.034637699049500065,0.012220713492161462,0.342560553633218,9.889818406923375,1.0,0.010985027154017342,1.4683668682878657,0.9321396246127429,0.21036974075648107,0.318971285993389,0.347687974607058
frozenset({'LUNCH BAG RED RETROSPOT'}),frozenset({'LUNCH BAG WOODLAND'}),0.033008270583878535,0.03288482903345266,0.010714726576965808,0.32460732984293195,9.871035957423391,1.0,0.009629255242125018,1.4319302143768258,0.9293704208834072,0.19418344519015662,0.3016419445865254,0.32521657783437885
frozenset({'LUNCH BAG WOODLAND'}),frozenset({'LUNCH BAG RED RETROSPOT'}),0.03288482903345266,0.033008270583878535,0.010714726576965808,0.3258258258258258,9.871035957423391,1.0,0.009629255242125018,1.4343351710270307,0.9292517970326831,0.19418344519015662,0.30281288488243147,0.32521657783437885
frozenset({'WOODEN FRAME ANTIQUE WHITE '}),frozenset({'WOOD S/3 CABINET ANT WHITE FINISH'}),0.04243920503641526,0.0242686088137267,0.010122207134921615,0.2385107620709715,9.827953629384233,1.0,0.009092266669527314,1.2813462654310188,0.938059936134864,0.17888307155322863,0.21957083188312082,0.3278006506183952
frozenset({'WOOD S/3 CABINET ANT WHITE FINISH'}),frozenset({'WOODEN FRAME ANTIQUE WHITE '}),0.0242686088137267,0.04243920503641526,0.010122207134921615,0.4170905391658189,9.827953629384231,1.0,0.009092266669527314,1.6427264597717341,0.9205908780660603,0.17888307155322863,0.39125592453234403,0.3278006506183952
frozenset({'LUNCH BAG SPACEBOY DESIGN '}),frozenset({'LUNCH BAG CARS BLUE'}),0.04145167263300827,0.04034069867917541,0.01597333662510801,0.3853484216795712,9.552348727130374,1.0,0.014301147189672004,1.5613061694938608,0.9340308455009235,0.24268567141785446,0.3595106331231775,0.39065462699645637
frozenset({'LUNCH BAG CARS BLUE'}),frozenset({'LUNCH BAG SPACEBOY DESIGN '}),0.04034069867917541,0.04145167263300827,0.01597333662510801,0.3959608323133415,9.552348727130374,1.0,0.014301147189672004,1.5868976361881098,0.9329495409796212,0.24268567141785446,0.3698396309908798,0.39065462699645637
frozenset({'JUMBO STORAGE BAG SUKI'}),frozenset({'JUMBO BAG STRAWBERRY'}),0.03987162078755709,0.035674608073077395,0.013331687445994321,0.33436532507739936,9.372641863155753,1.0,0.011909283001159857,1.4487307050809115,0.9304031789567917,0.21428571428571427,0.3097405911996944,0.35403387361136407
frozenset({'JUMBO BAG STRAWBERRY'}),frozenset({'JUMBO STORAGE BAG SUKI'}),0.035674608073077395,0.03987162078755709,0.013331687445994321,0.3737024221453287,9.372641863155753,1.0,0.011909283001159857,1.5330226607314694,0.9263538051620489,0.21428571428571427,0.3476939215478668,0.35403387361136407
frozenset({'LUNCH BAG  BLACK SKULL.'}),frozenset({'LUNCH BAG SPACEBOY DESIGN '}),0.04695716578200222,0.04145167263300827,0.018047154672262682,0.3843322818086225,9.271816006347978,1.0,0.01610070160849323,1.5569247810862668,0.9361030076658489,0.25649122807017544,0.3577082129155271,0.40985524155946307
frozenset({'LUNCH BAG SPACEBOY DESIGN '}),frozenset({'LUNCH BAG  BLACK SKULL.'}),0.04145167263300827,0.04695716578200222,0.018047154672262682,0.4353782013103037,9.271816006347976,1.0,0.01610070160849323,1.6879313487890486,0.9307264308691281,0.25649122807017544,0.4075588437187227,0.40985524155946307
frozenset({'LUNCH BAG  BLACK SKULL.'}),frozenset({'LUNCH BAG CARS BLUE'}),0.04695716578200222,0.04034069867917541,0.017504011850388843,0.37276550998948477,9.24043266959858,1.0,0.015609726974749005,1.5299849045366374,0.9357186552767245,0.2507958967102937,0.34639878012204683,0.4033350193766273
frozenset({'LUNCH BAG CARS BLUE'}),frozenset({'LUNCH BAG  BLACK SKULL.'}),0.04034069867917541,0.04695716578200222,0.017504011850388843,0.4339045287637699,9.24043266959858,1.0,0.015609726974749005,1.6835372876888741,0.9292672493542072,0.2507958967102937,0.40601256217331555,0.4033350193766273
frozenset({'JUMBO  BAG BAROQUE BLACK WHITE'}),frozenset({'JUMBO STORAGE BAG SUKI'}),0.034637699049500065,0.03987162078755709,0.012665103073694606,0.36564504632929434,9.170558886419856,1.0,0.011284041872239413,1.513550692174222,0.9229233325187496,0.20479041916167662,0.33930194398477936,0.3416460525764119
frozenset({'JUMBO STORAGE BAG SUKI'}),frozenset({'JUMBO  BAG BAROQUE BLACK WHITE'}),0.03987162078755709,0.034637699049500065,0.012665103073694606,0.31764705882352945,9.170558886419856,1.0,0.011284041872239413,1.4147550962205602,0.9279544393969695,0.20479041916167662,0.29316388209419114,0.3416460525764119
frozenset({'LUNCH BAG  BLACK SKULL.'}),frozenset({'LUNCH BAG RED RETROSPOT'}),0.04695716578200222,0.033008270583878535,0.014047648438464387,0.29915878023133546,9.063146143059269,1.0,0.012497673604480015,1.3797586416725154,0.9334974329967981,0.21310861423220973,0.2752355594687051,0.3623692180887418
frozenset({'LUNCH BAG RED RETROSPOT'}),frozenset({'LUNCH BAG  BLACK SKULL.'}),0.033008270583878535,0.04695716578200222,0.014047648438464387,0.4255796559461481,9.063146143059269,1.0,0.012497673604480015,1.65913837154878,0.9200316943927541,0.21310861423220973,0.3972775163613898,0.3623692180887418
frozenset({'LUNCH BAG RED RETROSPOT'}),frozenset({'LUNCH BAG CARS BLUE'}),0.033008270583878535,0.04034069867917541,0.011850388840883842,0.35901271503365745,8.899516537599936,1.0,0.010518812143338909,1.497158093192465,0.9179337511914488,0.1926936973103171,0.33206786608109634,0.32638518248622894
frozenset({'LUNCH BAG CARS BLUE'}),frozenset({'LUNCH BAG RED RETROSPOT'}),0.04034069867917541,0.033008270583878535,0.011850388840883842,0.2937576499388005,8.899516537599935,1.0,0.010518812143338909,1.3692066601957906,0.9249473686467204,0.1926936973103171,0.2696500615495076,0.32638518248622894
frozenset({'LUNCH BAG SUKI  DESIGN '}),frozenset({'LUNCH BAG  BLACK SKULL.'}),0.024021725712874954,0.04695716578200222,0.010023453894580916,0.4172661870503597,8.886102474487288,1.0,0.008895461737911661,1.6354685673617495,0.9093078675677845,0.1644390441474281,0.38855443635144477,0.3153628516744964
frozenset({'LUNCH BAG  BLACK SKULL.'}),frozenset({'LUNCH BAG SUKI  DESIGN '}),0.04695716578200222,0.024021725712874954,0.010023453894580916,0.21345951629863302,8.886102474487288,1.0,0.008895461737911661,1.2408493834853689,0.9311908043594969,0.1644390441474281,0.19410041757756075,0.3153628516744964
frozenset({'LUNCH BAG RED RETROSPOT'}),frozenset({'LUNCH BAG SPACEBOY DESIGN '}),0.033008270583878535,0.04145167263300827,0.011924453771139366,0.3612565445026178,8.715125869611992,1.0,0.010556205744714676,1.5006781190745526,0.9154752178649238,0.19068298460323724,0.33363458339974594,0.324463888689665
frozenset({'LUNCH BAG SPACEBOY DESIGN '}),frozenset({'LUNCH BAG RED RETROSPOT'}),0.04145167263300827,0.033008270583878535,0.011924453771139366,0.2876712328767123,8.71512586961199,1.0,0.010556205744714676,1.3575076201418628,0.9235392091210358,0.19068298460323724,0.26335588459127945,0.324463888689665
frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),frozenset({'JUMBO STORAGE BAG SUKI'}),0.0394766078261943,0.03987162078755709,0.013232934205653623,0.33520950594121324,8.407220457058106,1.0,0.011658937868428495,1.4442570821831573,0.9172651400121686,0.20014936519790888,0.30760249519539323,0.33354902541642706
frozenset({'JUMBO STORAGE BAG SUKI'}),frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),0.03987162078755709,0.0394766078261943,0.013232934205653623,0.3318885448916408,8.407220457058106,1.0,0.011658937868428495,1.437669396071081,0.9176425183161078,0.20014936519790888,0.30442979259846586,0.33354902541642706
frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),frozenset({'JUMBO  BAG BAROQUE BLACK WHITE'}),0.0394766078261943,0.034637699049500065,0.011356622639180348,0.2876797998749218,8.305395790401787,1.0,0.009989243777801492,1.3552364523440295,0.9157469284943197,0.18095987411487013,0.26212138238283744,0.3077743261669691
frozenset({'JUMBO  BAG BAROQUE BLACK WHITE'}),frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),0.034637699049500065,0.0394766078261943,0.011356622639180348,0.32786885245901637,8.305395790401787,1.0,0.009989243777801492,1.4290713883561497,0.9111567183264284,0.18095987411487013,0.3002448945883015,0.3077743261669691
frozenset({'JUMBO BAG RED RETROSPOT'}),frozenset({'JUMBO BAG STRAWBERRY'}),0.05902974941365263,0.035674608073077395,0.01723244043945192,0.29192806357172735,8.183076965379112,1.0,0.015126577264467894,1.3619031376829724,0.9328632636248998,0.22243467176545573,0.2657333900402667,0.3874865231353447
frozenset({'JUMBO BAG STRAWBERRY'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.035674608073077395,0.05902974941365263,0.01723244043945192,0.483044982698962,8.183076965379112,1.0,0.015126577264467894,1.8202168836643535,0.9102701082897959,0.22243467176545573,0.45061491903818696,0.3874865231353447
frozenset({'GREEN REGENCY TEACUP AND SAUCER'}),frozenset({'REGENCY CAKESTAND 3 TIER'}),0.020441920750524627,0.07050981360325885,0.011085051228243426,0.5422705314009661,7.690710040054669,1.0,0.009643695206431345,2.0306540219960465,0.888128037016952,0.13879443585780524,0.5075478199791796,0.3497417082775139
frozenset({'REGENCY CAKESTAND 3 TIER'}),frozenset({'GREEN REGENCY TEACUP AND SAUCER'}),0.07050981360325885,0.020441920750524627,0.011085051228243426,0.15721288515406162,7.690710040054669,1.0,0.009643695206431345,1.1622841189599094,0.9359679174671731,0.13879443585780524,0.13962517108564826,0.3497417082775139
frozenset({'REGENCY CAKESTAND 3 TIER'}),frozenset({'ROSES REGENCY TEACUP AND SAUCER '}),0.07050981360325885,0.022713245278360696,0.012171336871991113,0.17261904761904764,7.599928830227745,1.0,0.0105698301810888,1.1811811136203987,0.9342969222977026,0.15016752969844654,0.1533897820843634,0.3542443064182195
frozenset({'ROSES REGENCY TEACUP AND SAUCER '}),frozenset({'REGENCY CAKESTAND 3 TIER'}),0.022713245278360696,0.07050981360325885,0.012171336871991113,0.5358695652173914,7.599928830227745,1.0,0.0105698301810888,2.0026486451639394,0.8886028755232085,0.15016752969844654,0.5006612855356168,0.3542443064182195
frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),frozenset({'JUMBO BAG STRAWBERRY'}),0.0394766078261943,0.035674608073077395,0.01056659671645476,0.267667292057536,7.503019837225256,1.0,0.009158284204200697,1.3167859109232702,0.9023417213115148,0.1636085626911315,0.2405751066254607,0.2819305318419168
frozenset({'JUMBO BAG STRAWBERRY'}),frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),0.035674608073077395,0.0394766078261943,0.01056659671645476,0.2961937716262976,7.503019837225256,1.0,0.009158284204200697,1.364755458890019,0.898784101621756,0.1636085626911315,0.26726799773102317,0.2819305318419168
frozenset({'JUMBO  BAG BAROQUE BLACK WHITE'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.034637699049500065,0.05902974941365263,0.015059869151956548,0.4347826086956521,7.365482879639226,1.0,0.013015214456799045,1.6647935202681527,0.8952406526520382,0.1915829145728643,0.399324908569486,0.34495299401742036
frozenset({'JUMBO BAG RED RETROSPOT'}),frozenset({'JUMBO  BAG BAROQUE BLACK WHITE'}),0.05902974941365263,0.034637699049500065,0.015059869151956548,0.2551233793391886,7.3654828796392255,1.0,0.013015214456799045,1.2960029542799805,0.918447289709818,0.1915829145728643,0.22839682062640873,0.34495299401742036
frozenset({'JUMBO BAG RED RETROSPOT'}),frozenset({'JUMBO STORAGE BAG SUKI'}),0.05902974941365263,0.03987162078755709,0.017158375509196397,0.29067335842743625,7.290231816163037,1.0,0.014804763725390718,1.3535772138543343,0.9169579485700415,0.20990637269707038,0.2612168779404296,0.360506957851489
frozenset({'JUMBO STORAGE BAG SUKI'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.03987162078755709,0.05902974941365263,0.017158375509196397,0.4303405572755418,7.290231816163037,1.0,0.014804763725390718,1.6518119072792947,0.8986612304396647,0.20990637269707038,0.3946041945858693,0.360506957851489
frozenset({'JUMBO STORAGE BAG SKULLS'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.023700777681767683,0.05902974941365263,0.01004814220466609,0.4239583333333333,7.182113045448209,1.0,0.008649091237202654,1.6335107424283786,0.8816612679300757,0.13824728260869568,0.3878215955204562,0.29708999895441235
frozenset({'JUMBO BAG RED RETROSPOT'}),frozenset({'JUMBO STORAGE BAG SKULLS'}),0.05902974941365263,0.023700777681767683,0.01004814220466609,0.17022166457549143,7.182113045448209,1.0,0.008649091237202654,1.17657834705791,0.9147634685494792,0.13824728260869568,0.1500778486187958,0.29708999895441235
frozenset({'JUMBO BAG RED RETROSPOT'}),frozenset({'JUMBO BAG PINK VINTAGE PAISLEY'}),0.05902974941365263,0.027873102086162203,0.011801012220713492,0.1999163529903806,7.1723754454166215,1.0,0.010155669989186178,1.2150315801944518,0.9145625774076142,0.15713346482577253,0.17697612448891117,0.31164993911697947
frozenset({'JUMBO BAG PINK VINTAGE PAISLEY'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.027873102086162203,0.05902974941365263,0.011801012220713492,0.42338352524357836,7.1723754454166215,1.0,0.010155669989186178,1.6318823547035117,0.885250865382817,0.15713346482577253,0.3872107280786887,0.31164993911697947
frozenset({'JUMBO SHOPPER VINTAGE RED PAISLEY'}),frozenset({'JUMBO BAG RED RETROSPOT'}),0.0394766078261943,0.05902974941365263,0.01565238859400074,0.3964978111319575,6.7169150313257795,1.0,0.013322094326319454,1.5591828297280512,0.886102449307163,0.18891537544696066,0.3586383963871527,0.3308294158127374
